block,genome,chr/contig,start,end,orientation,length
8,WOLB.0323.00084,1,664964,666131,-,1167
8,WOLB.0323.00021,1,31387,32555,+,1168
8,WOLB.0323.00043,1,30455,31631,+,1176
8,WOLB.0323.00020,1,30302,31470,+,1168
8,WOLB.0323.00122,1,33855,35023,+,1168
8,WOLB.0323.00118,1,31399,32567,+,1168
8,WOLB.0323.00004,1,31467,32635,+,1168
8,WOLB.0323.00011,1,782600,783768,+,1168
8,WOLB.0323.00035,1,30302,31470,+,1168
8,WOLB.0323.00032,1,1000874,1002042,+,1168
8,WOLB.0323.00012,1,30302,31456,+,1154
8,WOLB.0323.00018,1,30104,31280,+,1176
8,WOLB.0323.00025,1,644481,645656,-,1175
8,WOLB.0323.00010,1,30286,31465,+,1179
8,WOLB.0323.00068,1,31388,32556,+,1168
8,WOLB.0323.00128,1,30455,31632,+,1177
8,WOLB.0323.00158,1,715259,716427,+,1168
8,WOLB.0323.00017,1,31491,32659,+,1168
8,WOLB.0323.00104,1,30302,31470,+,1168
8,WOLB.0323.00007,1,33194,34377,+,1183
8,WOLB.0323.00001,1,33048,34215,-,1167
8,WOLB.0323.00100,1,30302,31470,+,1168
8,WOLB.0323.00070,1,30479,31656,+,1177
8,WOLB.0323.00006,1,549294,550469,-,1175
8,WOLB.0323.00042,1,30568,31743,+,1175
8,WOLB.0323.00119,1,31907,33079,+,1172
8,WOLB.0323.00149,1,430605,431772,-,1167
8,WOLB.0323.00014,1,30456,31633,+,1177
8,WOLB.0323.00096,1,614403,615578,-,1175
7,WOLB.0323.00090,1,30241,31585,+,1344
7,WOLB.0323.00002,1,29134,30478,+,1344
7,WOLB.0323.00138,1,571213,572557,-,1344
7,WOLB.0323.00132,1,30068,31412,+,1344
7,WOLB.0323.00143,1,1242837,1244199,-,1362
7,WOLB.0323.00106,1,1242840,1244202,-,1362
7,WOLB.0323.00121,1,30146,31490,+,1344
7,WOLB.0323.00135,1,330324,331668,-,1344
7,WOLB.0323.00103,1,34217,35561,-,1344
7,WOLB.0323.00107,1,34217,35561,-,1344
7,WOLB.0323.00019,1,30548,31900,+,1352
7,WOLB.0323.00060,1,1359981,1361325,+,1344
7,WOLB.0323.00074,1,1079758,1081102,+,1344
7,WOLB.0323.00120,1,1064394,1065738,+,1344
7,WOLB.0323.00039,1,779033,780385,-,1352
7,WOLB.0323.00041,1,577091,578435,-,1344
7,WOLB.0323.00031,1,731780,733142,-,1362
7,WOLB.0323.00056,1,30344,31688,+,1344
7,WOLB.0323.00142,1,30122,31466,+,1344
7,WOLB.0323.00023,1,780206,781550,-,1344
7,WOLB.0323.00153,1,30241,31585,+,1344
7,WOLB.0323.00093,1,31757,33101,+,1344
7,WOLB.0323.00088,1,28957,30301,+,1344
7,WOLB.0323.00008,1,1314751,1316095,-,1344
7,WOLB.0323.00024,1,2023696,2025040,-,1344
7,WOLB.0323.00064,1,1107829,1109173,-,1344
7,WOLB.0323.00030,1,30028,31372,+,1344
7,WOLB.0323.00105,1,34217,35561,-,1344
7,WOLB.0323.00133,1,794686,796038,-,1352
7,WOLB.0323.00084,1,666133,667477,-,1344
7,WOLB.0323.00021,1,30042,31386,+,1344
7,WOLB.0323.00043,1,29110,30454,+,1344
7,WOLB.0323.00020,1,28957,30301,+,1344
7,WOLB.0323.00122,1,32511,33854,+,1343
7,WOLB.0323.00118,1,30054,31398,+,1344
7,WOLB.0323.00004,1,30122,31466,+,1344
7,WOLB.0323.00011,1,781255,782599,+,1344
7,WOLB.0323.00035,1,28957,30301,+,1344
7,WOLB.0323.00032,1,999529,1000873,+,1344
7,WOLB.0323.00012,1,28957,30301,+,1344
7,WOLB.0323.00018,1,28759,30103,+,1344
7,WOLB.0323.00025,1,645658,647020,-,1362
7,WOLB.0323.00010,1,28943,30284,+,1341
7,WOLB.0323.00068,1,30043,31387,+,1344
7,WOLB.0323.00128,1,29110,30454,+,1344
7,WOLB.0323.00158,1,713943,715258,+,1315
7,WOLB.0323.00017,1,30146,31490,+,1344
7,WOLB.0323.00104,1,28957,30301,+,1344
7,WOLB.0323.00007,1,30355,31669,+,1314
7,WOLB.0323.00001,1,34217,35561,-,1344
7,WOLB.0323.00100,1,28957,30301,+,1344
7,WOLB.0323.00070,1,29134,30478,+,1344
7,WOLB.0323.00006,1,550471,551833,-,1362
7,WOLB.0323.00042,1,29223,30567,+,1344
7,WOLB.0323.00119,1,30554,31906,+,1352
7,WOLB.0323.00149,1,431774,433118,-,1344
7,WOLB.0323.00014,1,29111,30455,+,1344
7,WOLB.0323.00096,1,615580,616924,-,1344
6,WOLB.0323.00090,1,25926,28880,+,2954
6,WOLB.0323.00002,1,24819,27773,+,2954
6,WOLB.0323.00138,1,573918,576872,-,2954
6,WOLB.0323.00132,1,25753,28707,+,2954
6,WOLB.0323.00143,1,1245560,1248521,-,2961
6,WOLB.0323.00106,1,1245563,1248524,-,2961
6,WOLB.0323.00121,1,25831,28785,+,2954
6,WOLB.0323.00135,1,333029,335983,-,2954
6,WOLB.0323.00103,1,36922,39876,-,2954
6,WOLB.0323.00107,1,36922,39876,-,2954
6,WOLB.0323.00019,1,26224,29187,+,2963
6,WOLB.0323.00060,1,1355666,1358620,+,2954
6,WOLB.0323.00074,1,1075443,1078397,+,2954
6,WOLB.0323.00120,1,1060079,1063033,+,2954
6,WOLB.0323.00039,1,781746,784709,-,2963
6,WOLB.0323.00041,1,579796,582750,-,2954
6,WOLB.0323.00031,1,734503,737464,-,2961
6,WOLB.0323.00056,1,26035,28983,+,2948
6,WOLB.0323.00142,1,25807,28761,+,2954
6,WOLB.0323.00023,1,782911,785865,-,2954
6,WOLB.0323.00153,1,25926,28880,+,2954
6,WOLB.0323.00093,1,27442,30396,+,2954
6,WOLB.0323.00088,1,24642,27596,+,2954
6,WOLB.0323.00008,1,1317456,1320410,-,2954
6,WOLB.0323.00024,1,2026401,2029355,-,2954
6,WOLB.0323.00064,1,1110534,1113488,-,2954
6,WOLB.0323.00030,1,25713,28667,+,2954
6,WOLB.0323.00105,1,36922,39876,-,2954
6,WOLB.0323.00133,1,796417,799351,-,2934
6,WOLB.0323.00084,1,668838,671792,-,2954
6,WOLB.0323.00021,1,25727,28681,+,2954
6,WOLB.0323.00043,1,24795,27749,+,2954
6,WOLB.0323.00020,1,24642,27596,+,2954
6,WOLB.0323.00122,1,27092,30046,+,2954
6,WOLB.0323.00118,1,25739,28693,+,2954
6,WOLB.0323.00004,1,25807,28761,+,2954
6,WOLB.0323.00011,1,776940,779894,+,2954
6,WOLB.0323.00035,1,24642,27596,+,2954
6,WOLB.0323.00032,1,995214,998168,+,2954
6,WOLB.0323.00012,1,24642,27596,+,2954
6,WOLB.0323.00018,1,24444,27398,+,2954
6,WOLB.0323.00025,1,648381,651342,-,2961
6,WOLB.0323.00010,1,24628,27582,+,2954
6,WOLB.0323.00068,1,25728,28682,+,2954
6,WOLB.0323.00128,1,24795,27749,+,2954
6,WOLB.0323.00158,1,708496,711450,+,2954
6,WOLB.0323.00017,1,25831,28785,+,2954
6,WOLB.0323.00104,1,24642,27596,+,2954
6,WOLB.0323.00007,1,26040,28994,+,2954
6,WOLB.0323.00001,1,36922,39876,-,2954
6,WOLB.0323.00100,1,24642,27596,+,2954
6,WOLB.0323.00070,1,24819,27773,+,2954
6,WOLB.0323.00006,1,553194,556155,-,2961
6,WOLB.0323.00042,1,24908,27862,+,2954
6,WOLB.0323.00119,1,26230,29193,+,2963
6,WOLB.0323.00149,1,434479,437433,-,2954
6,WOLB.0323.00014,1,24796,27750,+,2954
6,WOLB.0323.00096,1,618285,621239,-,2954
5,WOLB.0323.00090,1,16032,24735,+,8703
5,WOLB.0323.00002,1,16018,24720,+,8702
5,WOLB.0323.00138,1,578063,586766,-,8703
5,WOLB.0323.00132,1,15859,24562,+,8703
5,WOLB.0323.00143,1,1248638,1257307,-,8669
5,WOLB.0323.00106,1,1248641,1257310,-,8669
5,WOLB.0323.00121,1,15835,24528,+,8693
5,WOLB.0323.00135,1,336082,344785,-,8703
5,WOLB.0323.00103,1,19996,28694,+,8698
5,WOLB.0323.00107,1,19996,28694,+,8698
5,WOLB.0323.00019,1,16277,24974,+,8697
5,WOLB.0323.00060,1,1345726,1354431,+,8705
5,WOLB.0323.00074,1,1065486,1074178,+,8692
5,WOLB.0323.00120,1,1050122,1058814,+,8692
5,WOLB.0323.00039,1,785941,794633,-,8692
5,WOLB.0323.00041,1,584015,592707,-,8692
5,WOLB.0323.00031,1,737581,746250,-,8669
5,WOLB.0323.00056,1,16089,24794,+,8705
5,WOLB.0323.00142,1,15835,24504,+,8669
5,WOLB.0323.00023,1,788656,797348,-,8692
5,WOLB.0323.00153,1,16032,24735,+,8703
5,WOLB.0323.00093,1,17398,26185,+,8787
5,WOLB.0323.00088,1,15840,24543,+,8703
5,WOLB.0323.00008,1,1322929,1331602,-,8673
5,WOLB.0323.00024,1,604083,612779,+,8696
5,WOLB.0323.00064,1,1114747,1123439,-,8692
5,WOLB.0323.00030,1,15762,24454,+,8692
5,WOLB.0323.00105,1,19996,28694,+,8698
5,WOLB.0323.00133,1,800593,809268,-,8675
5,WOLB.0323.00084,1,672983,681686,-,8703
5,WOLB.0323.00021,1,15833,24536,+,8703
5,WOLB.0323.00043,1,16018,24696,+,8678
5,WOLB.0323.00020,1,15840,24543,+,8703
5,WOLB.0323.00122,1,17154,25856,+,8702
5,WOLB.0323.00118,1,16950,25640,+,8690
5,WOLB.0323.00004,1,15835,24504,+,8669
5,WOLB.0323.00011,1,766944,775637,+,8693
5,WOLB.0323.00035,1,15840,24543,+,8703
5,WOLB.0323.00032,1,985320,994023,+,8703
5,WOLB.0323.00012,1,15840,24543,+,8703
5,WOLB.0323.00018,1,15646,24345,+,8699
5,WOLB.0323.00025,1,651459,660128,-,8669
5,WOLB.0323.00010,1,15830,24529,+,8699
5,WOLB.0323.00068,1,15833,24536,+,8703
5,WOLB.0323.00128,1,16018,24696,+,8678
5,WOLB.0323.00158,1,698524,707193,+,8669
5,WOLB.0323.00017,1,15835,24528,+,8693
5,WOLB.0323.00104,1,15840,24543,+,8703
5,WOLB.0323.00007,1,16089,24794,+,8705
5,WOLB.0323.00001,1,19996,28694,+,8698
5,WOLB.0323.00100,1,15840,24543,+,8703
5,WOLB.0323.00070,1,16018,24720,+,8702
5,WOLB.0323.00006,1,556272,564941,-,8669
5,WOLB.0323.00042,1,16109,24809,+,8700
5,WOLB.0323.00119,1,16277,24974,+,8697
5,WOLB.0323.00149,1,441036,449729,-,8693
5,WOLB.0323.00014,1,16018,24697,+,8679
5,WOLB.0323.00096,1,622504,631196,-,8692
4,WOLB.0323.00090,1,10910,13857,+,2947
4,WOLB.0323.00002,1,10882,13829,+,2947
4,WOLB.0323.00138,1,588742,591689,-,2947
4,WOLB.0323.00132,1,10715,13662,+,2947
4,WOLB.0323.00143,1,1259224,1262171,-,2947
4,WOLB.0323.00106,1,1259227,1262174,-,2947
4,WOLB.0323.00121,1,10910,13857,+,2947
4,WOLB.0323.00135,1,347017,349964,-,2947
4,WOLB.0323.00103,1,11119,14057,+,2938
4,WOLB.0323.00107,1,11119,14057,+,2938
4,WOLB.0323.00019,1,11294,14234,+,2940
4,WOLB.0323.00060,1,1340547,1343494,+,2947
4,WOLB.0323.00074,1,1060673,1063611,+,2938
4,WOLB.0323.00120,1,1045309,1048247,+,2938
4,WOLB.0323.00039,1,796676,799616,-,2940
4,WOLB.0323.00041,1,594582,597520,-,2938
4,WOLB.0323.00031,1,748167,751114,-,2947
4,WOLB.0323.00056,1,10910,13857,+,2947
4,WOLB.0323.00142,1,10910,13857,+,2947
4,WOLB.0323.00023,1,800714,803661,-,2947
4,WOLB.0323.00153,1,10910,13857,+,2947
4,WOLB.0323.00093,1,10901,13848,+,2947
4,WOLB.0323.00088,1,10910,13857,+,2947
4,WOLB.0323.00008,1,1336639,1339586,+,2947
4,WOLB.0323.00024,1,599141,602059,+,2918
4,WOLB.0323.00064,1,1125442,1128384,-,2942
4,WOLB.0323.00030,1,10817,13759,+,2942
4,WOLB.0323.00105,1,11119,14057,+,2938
4,WOLB.0323.00133,1,480439,483386,-,2947
4,WOLB.0323.00084,1,683662,686609,-,2947
4,WOLB.0323.00021,1,10910,13857,+,2947
4,WOLB.0323.00043,1,10882,13829,+,2947
4,WOLB.0323.00020,1,10910,13857,+,2947
4,WOLB.0323.00122,1,12014,14961,+,2947
4,WOLB.0323.00118,1,10916,13863,+,2947
4,WOLB.0323.00004,1,10910,13857,+,2947
4,WOLB.0323.00011,1,762019,764966,+,2947
4,WOLB.0323.00035,1,10910,13857,+,2947
4,WOLB.0323.00032,1,980418,983365,+,2947
4,WOLB.0323.00012,1,10910,13857,+,2947
4,WOLB.0323.00018,1,10764,13711,+,2947
4,WOLB.0323.00025,1,471519,474466,-,2947
4,WOLB.0323.00010,1,10883,13830,+,2947
4,WOLB.0323.00068,1,10910,13857,+,2947
4,WOLB.0323.00128,1,10882,13829,+,2947
4,WOLB.0323.00158,1,693599,696546,+,2947
4,WOLB.0323.00017,1,10910,13857,+,2947
4,WOLB.0323.00104,1,10910,13857,+,2947
4,WOLB.0323.00007,1,10910,13857,+,2947
4,WOLB.0323.00001,1,11119,14057,+,2938
4,WOLB.0323.00100,1,10910,13857,+,2947
4,WOLB.0323.00070,1,10882,13829,+,2947
4,WOLB.0323.00006,1,566858,569805,-,2947
4,WOLB.0323.00042,1,10899,13846,+,2947
4,WOLB.0323.00119,1,11294,14234,+,2940
4,WOLB.0323.00149,1,451707,454654,-,2947
4,WOLB.0323.00014,1,10882,13829,+,2947
4,WOLB.0323.00096,1,633071,636009,-,2938
3,WOLB.0323.00090,1,8987,10908,+,1921
3,WOLB.0323.00002,1,8961,10880,+,1919
3,WOLB.0323.00138,1,591690,593612,-,1922
3,WOLB.0323.00132,1,8794,10713,+,1919
3,WOLB.0323.00143,1,1262172,1264094,-,1922
3,WOLB.0323.00106,1,1262175,1264097,-,1922
3,WOLB.0323.00121,1,8987,10908,+,1921
3,WOLB.0323.00135,1,349965,351887,-,1922
3,WOLB.0323.00103,1,9199,11117,+,1918
3,WOLB.0323.00107,1,9199,11117,+,1918
3,WOLB.0323.00019,1,9363,11292,+,1929
3,WOLB.0323.00060,1,1338624,1340545,+,1921
3,WOLB.0323.00074,1,1058750,1060671,+,1921
3,WOLB.0323.00120,1,1043386,1045307,+,1921
3,WOLB.0323.00039,1,799617,801547,-,1930
3,WOLB.0323.00041,1,597521,599443,-,1922
3,WOLB.0323.00031,1,751115,753037,-,1922
3,WOLB.0323.00056,1,8987,10908,+,1921
3,WOLB.0323.00142,1,8987,10908,+,1921
3,WOLB.0323.00023,1,803662,805582,-,1920
3,WOLB.0323.00153,1,8987,10908,+,1921
3,WOLB.0323.00093,1,8972,10899,+,1927
3,WOLB.0323.00088,1,8987,10908,+,1921
3,WOLB.0323.00008,1,1334711,1336637,+,1926
3,WOLB.0323.00024,1,8802,10831,+,2029
3,WOLB.0323.00064,1,1128385,1130398,-,2013
3,WOLB.0323.00030,1,8803,10815,+,2012
3,WOLB.0323.00105,1,9199,11117,+,1918
3,WOLB.0323.00133,1,483387,485309,-,1922
3,WOLB.0323.00084,1,686610,688532,-,1922
3,WOLB.0323.00021,1,8987,10908,+,1921
3,WOLB.0323.00043,1,8961,10880,+,1919
3,WOLB.0323.00020,1,8987,10908,+,1921
3,WOLB.0323.00122,1,10091,12012,+,1921
3,WOLB.0323.00118,1,8986,10914,+,1928
3,WOLB.0323.00004,1,8987,10908,+,1921
3,WOLB.0323.00011,1,760096,762017,+,1921
3,WOLB.0323.00035,1,8987,10908,+,1921
3,WOLB.0323.00032,1,978495,980416,+,1921
3,WOLB.0323.00012,1,8987,10908,+,1921
3,WOLB.0323.00018,1,8843,10762,+,1919
3,WOLB.0323.00025,1,474467,476389,-,1922
3,WOLB.0323.00010,1,8963,10881,+,1918
3,WOLB.0323.00068,1,8987,10908,+,1921
3,WOLB.0323.00128,1,8961,10880,+,1919
3,WOLB.0323.00158,1,691676,693597,+,1921
3,WOLB.0323.00017,1,8987,10908,+,1921
3,WOLB.0323.00104,1,8987,10908,+,1921
3,WOLB.0323.00007,1,8987,10908,+,1921
3,WOLB.0323.00001,1,9199,11117,+,1918
3,WOLB.0323.00100,1,8987,10908,+,1921
3,WOLB.0323.00070,1,8961,10880,+,1919
3,WOLB.0323.00006,1,569806,571728,-,1922
3,WOLB.0323.00042,1,8978,10897,+,1919
3,WOLB.0323.00119,1,9363,11292,+,1929
3,WOLB.0323.00149,1,454655,456577,-,1922
3,WOLB.0323.00014,1,8961,10880,+,1919
3,WOLB.0323.00096,1,636010,637932,-,1922
2,WOLB.0323.00090,1,1371,7780,+,6409
2,WOLB.0323.00002,1,1354,7754,+,6400
2,WOLB.0323.00138,1,594819,601228,-,6409
2,WOLB.0323.00132,1,1187,7587,+,6400
2,WOLB.0323.00143,1,1265302,1271786,-,6484
2,WOLB.0323.00106,1,1265305,1271789,-,6484
2,WOLB.0323.00121,1,1371,7780,+,6409
2,WOLB.0323.00135,1,353094,359503,-,6409
2,WOLB.0323.00103,1,1589,7991,+,6402
2,WOLB.0323.00107,1,1589,7991,+,6402
2,WOLB.0323.00019,1,1740,8155,+,6415
2,WOLB.0323.00060,1,1331008,1337417,+,6409
2,WOLB.0323.00074,1,1051134,1057543,+,6409
2,WOLB.0323.00120,1,1035770,1042179,+,6409
2,WOLB.0323.00039,1,802755,809170,-,6415
2,WOLB.0323.00041,1,600650,607059,-,6409
2,WOLB.0323.00031,1,754245,760729,-,6484
2,WOLB.0323.00056,1,1371,7780,+,6409
2,WOLB.0323.00142,1,1371,7780,+,6409
2,WOLB.0323.00023,1,806788,813196,-,6408
2,WOLB.0323.00153,1,1371,7780,+,6409
2,WOLB.0323.00093,1,1363,7765,+,6402
2,WOLB.0323.00088,1,1371,7780,+,6409
2,WOLB.0323.00008,1,1362,7692,+,6330
2,WOLB.0323.00024,1,1187,7595,+,6408
2,WOLB.0323.00064,1,1131605,1138014,-,6409
2,WOLB.0323.00030,1,1187,7596,+,6409
2,WOLB.0323.00105,1,1589,7991,+,6402
2,WOLB.0323.00133,1,486531,492930,-,6399
2,WOLB.0323.00084,1,689739,696148,-,6409
2,WOLB.0323.00021,1,1371,7780,+,6409
2,WOLB.0323.00043,1,1354,7754,+,6400
2,WOLB.0323.00020,1,1371,7780,+,6409
2,WOLB.0323.00122,1,1371,7781,+,6410
2,WOLB.0323.00118,1,1370,7779,+,6409
2,WOLB.0323.00004,1,1371,7780,+,6409
2,WOLB.0323.00011,1,752480,758889,+,6409
2,WOLB.0323.00035,1,1371,7780,+,6409
2,WOLB.0323.00032,1,970879,977288,+,6409
2,WOLB.0323.00012,1,1371,7780,+,6409
2,WOLB.0323.00018,1,1187,7636,+,6449
2,WOLB.0323.00025,1,477597,484082,-,6485
2,WOLB.0323.00010,1,1354,7756,+,6402
2,WOLB.0323.00068,1,1371,7780,+,6409
2,WOLB.0323.00128,1,1354,7754,+,6400
2,WOLB.0323.00158,1,684060,690469,+,6409
2,WOLB.0323.00017,1,1371,7780,+,6409
2,WOLB.0323.00104,1,1371,7780,+,6409
2,WOLB.0323.00007,1,1371,7780,+,6409
2,WOLB.0323.00001,1,1589,7991,+,6402
2,WOLB.0323.00100,1,1371,7780,+,6409
2,WOLB.0323.00070,1,1354,7754,+,6400
2,WOLB.0323.00006,1,572936,579421,-,6485
2,WOLB.0323.00042,1,1363,7771,+,6408
2,WOLB.0323.00119,1,1740,8155,+,6415
2,WOLB.0323.00149,1,457255,463664,-,6409
2,WOLB.0323.00014,1,1354,7754,+,6400
2,WOLB.0323.00096,1,639139,645548,-,6409
1,WOLB.0323.00090,1,63,916,+,853
1,WOLB.0323.00002,1,63,916,+,853
1,WOLB.0323.00138,1,601683,602536,-,853
1,WOLB.0323.00132,1,63,916,+,853
1,WOLB.0323.00143,1,1272207,1273060,-,853
1,WOLB.0323.00106,1,1272210,1273063,-,853
1,WOLB.0323.00121,1,63,916,+,853
1,WOLB.0323.00135,1,359958,360811,-,853
1,WOLB.0323.00103,1,466,1319,+,853
1,WOLB.0323.00107,1,466,1319,+,853
1,WOLB.0323.00019,1,468,1321,+,853
1,WOLB.0323.00060,1,1329700,1330553,+,853
1,WOLB.0323.00074,1,1049826,1050679,+,853
1,WOLB.0323.00120,1,1034462,1035315,+,853
1,WOLB.0323.00039,1,809589,810442,-,853
1,WOLB.0323.00041,1,607514,608367,-,853
1,WOLB.0323.00031,1,761150,762003,-,853
1,WOLB.0323.00056,1,63,916,+,853
1,WOLB.0323.00142,1,63,916,+,853
1,WOLB.0323.00023,1,813467,814320,-,853
1,WOLB.0323.00153,1,63,916,+,853
1,WOLB.0323.00093,1,63,916,+,853
1,WOLB.0323.00088,1,63,916,+,853
1,WOLB.0323.00008,1,63,916,+,853
1,WOLB.0323.00024,1,63,916,+,853
1,WOLB.0323.00064,1,1138285,1139138,-,853
1,WOLB.0323.00030,1,63,916,+,853
1,WOLB.0323.00105,1,466,1319,+,853
1,WOLB.0323.00133,1,507113,507966,-,853
1,WOLB.0323.00084,1,696603,697456,-,853
1,WOLB.0323.00021,1,63,916,+,853
1,WOLB.0323.00043,1,63,916,+,853
1,WOLB.0323.00020,1,63,916,+,853
1,WOLB.0323.00122,1,63,916,+,853
1,WOLB.0323.00118,1,63,916,+,853
1,WOLB.0323.00004,1,63,916,+,853
1,WOLB.0323.00011,1,751172,752025,+,853
1,WOLB.0323.00035,1,63,916,+,853
1,WOLB.0323.00032,1,969571,970424,+,853
1,WOLB.0323.00012,1,63,916,+,853
1,WOLB.0323.00018,1,63,916,+,853
1,WOLB.0323.00025,1,484652,485505,-,853
1,WOLB.0323.00010,1,63,916,+,853
1,WOLB.0323.00068,1,63,916,+,853
1,WOLB.0323.00128,1,63,916,+,853
1,WOLB.0323.00158,1,682752,683605,+,853
1,WOLB.0323.00017,1,63,916,+,853
1,WOLB.0323.00104,1,63,916,+,853
1,WOLB.0323.00007,1,63,916,+,853
1,WOLB.0323.00001,1,466,1319,+,853
1,WOLB.0323.00100,1,63,916,+,853
1,WOLB.0323.00070,1,63,916,+,853
1,WOLB.0323.00006,1,579842,580695,-,853
1,WOLB.0323.00042,1,63,916,+,853
1,WOLB.0323.00119,1,468,1321,+,853
1,WOLB.0323.00149,1,464119,464972,-,853
1,WOLB.0323.00014,1,63,916,+,853
1,WOLB.0323.00096,1,646003,646856,-,853
14,WOLB.0323.00090,1,44015,44909,+,894
14,WOLB.0323.00002,1,115190,116065,+,875
14,WOLB.0323.00138,1,557880,558774,-,894
14,WOLB.0323.00132,1,1339470,1340349,+,879
14,WOLB.0323.00143,1,1229624,1230501,-,877
14,WOLB.0323.00106,1,1229627,1230504,-,877
14,WOLB.0323.00121,1,43837,44731,+,894
14,WOLB.0323.00135,1,316980,317859,-,879
14,WOLB.0323.00103,1,502259,503153,+,894
14,WOLB.0323.00107,1,502261,503155,+,894
14,WOLB.0323.00019,1,1171602,1172478,+,876
14,WOLB.0323.00060,1,1556673,1557567,+,894
14,WOLB.0323.00074,1,952825,953719,+,894
14,WOLB.0323.00120,1,938542,939436,+,894
14,WOLB.0323.00039,1,725771,726647,+,876
14,WOLB.0323.00041,1,690162,691056,-,894
14,WOLB.0323.00031,1,718567,719444,-,877
14,WOLB.0323.00056,1,44117,45011,+,894
14,WOLB.0323.00142,1,43813,44707,+,894
14,WOLB.0323.00023,1,755115,755994,-,879
14,WOLB.0323.00153,1,44015,44909,+,894
14,WOLB.0323.00093,1,94136,95030,+,894
14,WOLB.0323.00088,1,42766,43645,+,879
14,WOLB.0323.00008,1,1178769,1179663,-,894
14,WOLB.0323.00024,1,179765,180644,+,879
14,WOLB.0323.00064,1,1201705,1202584,-,879
14,WOLB.0323.00030,1,1707128,1708007,+,879
14,WOLB.0323.00105,1,502268,503162,+,894
14,WOLB.0323.00133,1,785297,786173,-,876
14,WOLB.0323.00084,1,651138,652032,-,894
14,WOLB.0323.00021,1,43825,44719,+,894
14,WOLB.0323.00043,1,113894,114773,+,879
14,WOLB.0323.00020,1,42766,43645,+,879
14,WOLB.0323.00122,1,46319,47213,+,894
14,WOLB.0323.00118,1,46003,46897,+,894
14,WOLB.0323.00004,1,43813,44707,+,894
14,WOLB.0323.00011,1,794946,795840,+,894
14,WOLB.0323.00035,1,42766,43645,+,879
14,WOLB.0323.00032,1,1013312,1014206,+,894
14,WOLB.0323.00012,1,42753,43632,+,879
14,WOLB.0323.00018,1,188336,189215,-,879
14,WOLB.0323.00025,1,632546,633423,-,877
14,WOLB.0323.00010,1,119313,120192,+,879
14,WOLB.0323.00068,1,43826,44720,+,894
14,WOLB.0323.00128,1,114524,115399,+,875
14,WOLB.0323.00158,1,727605,728499,+,894
14,WOLB.0323.00017,1,43837,44731,+,894
14,WOLB.0323.00104,1,42766,43645,+,879
14,WOLB.0323.00007,1,45637,46531,+,894
14,WOLB.0323.00001,1,502268,503162,+,894
14,WOLB.0323.00100,1,42766,43645,+,879
14,WOLB.0323.00070,1,113871,114746,+,875
14,WOLB.0323.00006,1,537258,538135,-,877
14,WOLB.0323.00042,1,118054,118930,+,876
14,WOLB.0323.00119,1,1172991,1173867,+,876
14,WOLB.0323.00149,1,418533,419427,-,894
14,WOLB.0323.00014,1,115214,116089,+,875
14,WOLB.0323.00096,1,728651,729545,-,894
15,WOLB.0323.00090,1,45139,45978,+,839
15,WOLB.0323.00002,1,116310,117149,+,839
15,WOLB.0323.00138,1,556811,557650,-,839
15,WOLB.0323.00132,1,1340802,1341639,+,837
15,WOLB.0323.00143,1,1228332,1229169,-,837
15,WOLB.0323.00106,1,1228335,1229172,-,837
15,WOLB.0323.00121,1,44961,45800,+,839
15,WOLB.0323.00135,1,315896,316735,-,839
15,WOLB.0323.00103,1,504732,505569,+,837
15,WOLB.0323.00107,1,504734,505535,+,801
15,WOLB.0323.00019,1,1172734,1173565,+,831
15,WOLB.0323.00060,1,1560014,1560850,+,836
15,WOLB.0323.00074,1,954157,954993,+,836
15,WOLB.0323.00120,1,939874,940710,+,836
15,WOLB.0323.00039,1,726903,727734,+,831
15,WOLB.0323.00041,1,688888,689724,-,836
15,WOLB.0323.00031,1,717275,718112,-,837
15,WOLB.0323.00056,1,46592,47428,+,836
15,WOLB.0323.00142,1,44937,45776,+,839
15,WOLB.0323.00023,1,752682,753519,-,837
15,WOLB.0323.00153,1,45139,45978,+,839
15,WOLB.0323.00093,1,96611,97447,+,836
15,WOLB.0323.00088,1,45242,46079,+,837
15,WOLB.0323.00008,1,1176352,1177188,-,836
15,WOLB.0323.00024,1,183360,184197,+,837
15,WOLB.0323.00064,1,1200415,1201252,-,837
15,WOLB.0323.00030,1,1708460,1709297,+,837
15,WOLB.0323.00105,1,504741,505578,+,837
15,WOLB.0323.00133,1,784210,785041,-,831
15,WOLB.0323.00084,1,650069,650908,-,839
15,WOLB.0323.00021,1,44949,45788,+,839
15,WOLB.0323.00043,1,115018,115857,+,839
15,WOLB.0323.00020,1,45242,46079,+,837
15,WOLB.0323.00122,1,48794,49631,+,837
15,WOLB.0323.00118,1,48466,49303,+,837
15,WOLB.0323.00004,1,44937,45776,+,839
15,WOLB.0323.00011,1,796070,796909,+,839
15,WOLB.0323.00035,1,45242,46079,+,837
15,WOLB.0323.00032,1,1014436,1015275,+,839
15,WOLB.0323.00012,1,45229,46066,+,837
15,WOLB.0323.00018,1,187252,188091,-,839
15,WOLB.0323.00025,1,490786,491606,+,820
15,WOLB.0323.00010,1,120437,121276,+,839
15,WOLB.0323.00068,1,44950,45789,+,839
15,WOLB.0323.00128,1,115644,116483,+,839
15,WOLB.0323.00158,1,728729,729568,+,839
15,WOLB.0323.00017,1,44961,45800,+,839
15,WOLB.0323.00104,1,45242,46079,+,837
